Order_ID,Amount,Profit,Quantity,Category,Sub-Category,Payment_Mode,Order_Date,State,City,Year_Month,Customer_Name,Customer_ID,Product_ID,Location_ID,Date_ID,Year-Month,Year,Month,Quarter
OID-10452,1733,133,17,Office Supplies,Paper,Debit Card,2021-02-18,California,San Francisco,2021-02,Mrs. Jennifer Lewis,CID-10452,PID-10452,LID-10452,DID-10452,2021-02,2021,2,1
OID-10453,874,235,15,Office Supplies,Binders,Debit Card,2023-05-29,New York,Rochester,2023-05,Bryan Brown,CID-10453,PID-10453,LID-10453,DID-10453,2023-05,2023,5,2
OID-10454,874,235,15,Office Supplies,Binders,Debit Card,2021-06-04,Florida,Miami,2021-06,Christopher Johnson,CID-10454,PID-10454,LID-10454,DID-10454,2021-06,2021,6,2
OID-10455,1248,584,13,Office Supplies,Pens,EMI,2024-01-22,Ohio,Columbus,2024-01,Christina Conner,CID-10455,PID-10455,LID-10455,DID-10455,2024-01,2024,1,1
OID-10456,1248,584,13,Office Supplies,Pens,EMI,2022-12-27,California,San Francisco,2022-12,Luis Luna,CID-10456,PID-10456,LID-10456,DID-10456,2022-12,2022,12,4
OID-10457,3669,154,14,Office Supplies,Markers,EMI,2024-01-22,Ohio,Columbus,2024-01,Christina Conner,CID-10457,PID-10457,LID-10457,DID-10457,2024-01,2024,1,1
OID-10458,3669,154,14,Office Supplies,Markers,EMI,2022-12-27,California,San Francisco,2022-12,Luis Luna,CID-10458,PID-10458,LID-10458,DID-10458,2022-12,2022,12,4
OID-10459,514,109,15,Office Supplies,Paper,Debit Card,2024-01-22,Ohio,Columbus,2024-01,Christina Conner,CID-10459,PID-10459,LID-10459,DID-10459,2024-01,2024,1,1
OID-10460,514,109,15,Office Supplies,Paper,Debit Card,2022-12-27,California,San Francisco,2022-12,Luis Luna,CID-10460,PID-10460,LID-10460,DID-10460,2022-12,2022,12,4
OID-10461,3273,85,16,Electronics,Phones,UPI,2024-03-30,Ohio,Cincinnati,2024-03,Julie Chavez,CID-10461,PID-10461,LID-10461,DID-10461,2024-03,2024,3,1
OID-10462,5035,2008,2,Furniture,Chairs,COD,2020-04-04,Florida,Miami,2020-04,Richard Blair,CID-10462,PID-10462,LID-10462,DID-10462,2020-04,2020,4,2
OID-10463,7702,60,19,Electronics,Printers,UPI,2020-04-04,Florida,Miami,2020-04,Richard Blair,CID-10463,PID-10463,LID-10463,DID-10463,2020-04,2020,4,2
OID-10464,9884,4446,7,Electronics,Printers,EMI,2020-04-04,Florida,Miami,2020-04,Richard Blair,CID-10464,PID-10464,LID-10464,DID-10464,2020-04,2020,4,2
OID-10465,5564,175,11,Electronics,Laptops,COD,2023-01-22,Illinois,Chicago,2023-01,Mitchell Lester,CID-10465,PID-10465,LID-10465,DID-10465,2023-01,2023,1,1
OID-10466,5564,175,11,Electronics,Laptops,COD,2022-04-12,Texas,Houston,2022-04,Mr. John Tyler PhD,CID-10466,PID-10466,LID-10466,DID-10466,2022-04,2022,4,2
OID-10467,5564,175,11,Electronics,Laptops,COD,2023-12-13,Florida,Miami,2023-12,Juan Kelly,CID-10467,PID-10467,LID-10467,DID-10467,2023-12,2023,12,4
OID-10468,3953,1776,15,Electronics,Electronic Games,UPI,2023-01-22,Illinois,Chicago,2023-01,Mitchell Lester,CID-10468,PID-10468,LID-10468,DID-10468,2023-01,2023,1,1
OID-10469,3953,1776,15,Electronics,Electronic Games,UPI,2022-04-12,Texas,Houston,2022-04,Mr. John Tyler PhD,CID-10469,PID-10469,LID-10469,DID-10469,2022-04,2022,4,2
OID-10470,3953,1776,15,Electronics,Electronic Games,UPI,2023-12-13,Florida,Miami,2023-12,Juan Kelly,CID-10470,PID-10470,LID-10470,DID-10470,2023-12,2023,12,4
OID-10471,6488,1591,18,Electronics,Printers,EMI,2023-05-24,Texas,Dallas,2023-05,Morgan Mccarthy,CID-10471,PID-10471,LID-10471,DID-10471,2023-05,2023,5,2
OID-10472,6488,1591,18,Electronics,Printers,EMI,2020-11-29,Texas,Houston,2020-11,Morgan Sullivan,CID-10472,PID-10472,LID-10472,DID-10472,2020-11,2020,11,4
OID-10473,7856,3699,17,Electronics,Electronic Games,UPI,2021-03-24,Florida,Orlando,2021-03,Eric Clark,CID-10473,PID-10473,LID-10473,DID-10473,2021-03,2021,3,1
OID-10474,1165,51,3,Office Supplies,Pens,EMI,2021-03-24,Florida,Orlando,2021-03,Eric Clark,CID-10474,PID-10474,LID-10474,DID-10474,2021-03,2021,3,1
OID-10475,9386,2555,20,Office Supplies,Markers,Credit Card,2020-08-19,California,San Diego,2020-08,Mark Padilla,CID-10475,PID-10475,LID-10475,DID-10475,2020-08,2020,8,3
OID-10476,9386,2555,20,Office Supplies,Markers,Credit Card,2022-10-20,Ohio,Cleveland,2022-10,Anthony Lane,CID-10476,PID-10476,LID-10476,DID-10476,2022-10,2022,10,4
OID-10477,3956,142,12,Office Supplies,Pens,Debit Card,2023-09-20,Florida,Tampa,2023-09,Jeffrey Henderson,CID-10477,PID-10477,LID-10477,DID-10477,2023-09,2023,9,3
OID-10478,3956,142,12,Office Supplies,Pens,Debit Card,2024-12-26,Texas,Dallas,2024-12,Michelle Hardy,CID-10478,PID-10478,LID-10478,DID-10478,2024-12,2024,12,4
OID-10479,6449,2628,11,Furniture,Bookcases,EMI,2023-09-20,Florida,Tampa,2023-09,Jeffrey Henderson,CID-10479,PID-10479,LID-10479,DID-10479,2023-09,2023,9,3
OID-10480,6449,2628,11,Furniture,Bookcases,EMI,2024-12-26,Texas,Dallas,2024-12,Michelle Hardy,CID-10480,PID-10480,LID-10480,DID-10480,2024-12,2024,12,4
OID-10481,6255,437,18,Office Supplies,Markers,COD,2021-12-03,New York,Rochester,2021-12,Ms. Barbara Cervantes,CID-10481,PID-10481,LID-10481,DID-10481,2021-12,2021,12,4
OID-10482,2109,681,20,Electronics,Electronic Games,UPI,2021-12-03,New York,Rochester,2021-12,Ms. Barbara Cervantes,CID-10482,PID-10482,LID-10482,DID-10482,2021-12,2021,12,4
OID-10483,6707,1041,20,Electronics,Phones,Credit Card,2021-09-14,Texas,Austin,2021-09,Steven Proctor,CID-10483,PID-10483,LID-10483,DID-10483,2021-09,2021,9,3
OID-10484,7633,184,13,Office Supplies,Pens,COD,2021-09-30,Illinois,Springfield,2021-09,Shannon Patterson,CID-10484,PID-10484,LID-10484,DID-10484,2021-09,2021,9,3
OID-10485,975,224,18,Office Supplies,Pens,COD,2021-12-22,California,San Diego,2021-12,William Valdez,CID-10485,PID-10485,LID-10485,DID-10485,2021-12,2021,12,4
OID-10486,4492,1450,7,Furniture,Tables,EMI,2021-12-22,California,San Diego,2021-12,William Valdez,CID-10486,PID-10486,LID-10486,DID-10486,2021-12,2021,12,4
OID-10487,7957,2834,12,Furniture,Chairs,UPI,2021-12-22,California,San Diego,2021-12,William Valdez,CID-10487,PID-10487,LID-10487,DID-10487,2021-12,2021,12,4
OID-10488,4906,975,7,Furniture,Tables,Debit Card,2022-05-18,Texas,Houston,2022-05,Laura Yu,CID-10488,PID-10488,LID-10488,DID-10488,2022-05,2022,5,2
OID-10489,1379,250,3,Office Supplies,Pens,Credit Card,2020-10-08,New York,Buffalo,2020-10,Jonathan Mcmillan,CID-10489,PID-10489,LID-10489,DID-10489,2020-10,2020,10,4
OID-10490,4244,340,10,Electronics,Laptops,Debit Card,2020-10-08,New York,Buffalo,2020-10,Jonathan Mcmillan,CID-10490,PID-10490,LID-10490,DID-10490,2020-10,2020,10,4
OID-10491,5911,2333,14,Furniture,Bookcases,EMI,2022-08-20,California,San Diego,2022-08,Austin Davis,CID-10491,PID-10491,LID-10491,DID-10491,2022-08,2022,8,3
OID-10492,5911,2333,14,Furniture,Bookcases,EMI,2024-11-25,California,San Francisco,2024-11,Mark Roy,CID-10492,PID-10492,LID-10492,DID-10492,2024-11,2024,11,4
OID-10493,1818,738,11,Office Supplies,Markers,EMI,2022-08-20,California,San Diego,2022-08,Austin Davis,CID-10493,PID-10493,LID-10493,DID-10493,2022-08,2022,8,3
OID-10494,1818,738,11,Office Supplies,Markers,EMI,2024-11-25,California,San Francisco,2024-11,Mark Roy,CID-10494,PID-10494,LID-10494,DID-10494,2024-11,2024,11,4
OID-10495,2140,970,4,Office Supplies,Paper,Credit Card,2020-09-30,California,San Diego,2020-09,Jillian Williams,CID-10495,PID-10495,LID-10495,DID-10495,2020-09,2020,9,3
OID-10496,2140,970,4,Office Supplies,Paper,Credit Card,2025-02-20,Florida,Orlando,2025-02,Rebekah Carter,CID-10496,PID-10496,LID-10496,DID-10496,2025-02,2025,2,1
OID-10497,2140,970,4,Office Supplies,Paper,Credit Card,2022-03-20,California,San Francisco,2022-03,Jonathan Reed,CID-10497,PID-10497,LID-10497,DID-10497,2022-03,2022,3,1
OID-10498,2670,1026,1,Electronics,Laptops,Debit Card,2020-09-30,California,San Diego,2020-09,Jillian Williams,CID-10498,PID-10498,LID-10498,DID-10498,2020-09,2020,9,3
OID-10499,2670,1026,1,Electronics,Laptops,Debit Card,2025-02-20,Florida,Orlando,2025-02,Rebekah Carter,CID-10499,PID-10499,LID-10499,DID-10499,2025-02,2025,2,1
OID-10500,2670,1026,1,Electronics,Laptops,Debit Card,2022-03-20,California,San Francisco,2022-03,Jonathan Reed,CID-10500,PID-10500,LID-10500,DID-10500,2022-03,2022,3,1
OID-10501,1108,167,18,Electronics,Laptops,Debit Card,2025-03-07,Illinois,Springfield,2025-03,Roger Harris,CID-10501,PID-10501,LID-10501,DID-10501,2025-03,2025,3,1
OID-10502,9776,3750,9,Office Supplies,Binders,UPI,2025-03-07,Illinois,Springfield,2025-03,Roger Harris,CID-10502,PID-10502,LID-10502,DID-10502,2025-03,2025,3,1
OID-10503,535,72,6,Furniture,Bookcases,COD,2025-03-07,Illinois,Springfield,2025-03,Roger Harris,CID-10503,PID-10503,LID-10503,DID-10503,2025-03,2025,3,1
OID-10504,7564,3463,5,Office Supplies,Paper,Credit Card,2024-06-16,Florida,Tampa,2024-06,Louis Jimenez,CID-10504,PID-10504,LID-10504,DID-10504,2024-06,2024,6,2
OID-10505,7564,3463,5,Office Supplies,Paper,Credit Card,2020-11-21,Illinois,Peoria,2020-11,Jessica Jones,CID-10505,PID-10505,LID-10505,DID-10505,2020-11,2020,11,4
OID-10506,7564,3463,5,Office Supplies,Paper,Credit Card,2024-10-01,Florida,Miami,2024-10,Renee Gomez,CID-10506,PID-10506,LID-10506,DID-10506,2024-10,2024,10,4
OID-10507,7564,3463,5,Office Supplies,Paper,Credit Card,2024-07-01,Texas,Houston,2024-07,Connie Olson,CID-10507,PID-10507,LID-10507,DID-10507,2024-07,2024,7,3
OID-10508,3409,1605,20,Electronics,Electronic Games,UPI,2024-06-16,Florida,Tampa,2024-06,Louis Jimenez,CID-10508,PID-10508,LID-10508,DID-10508,2024-06,2024,6,2
OID-10509,3409,1605,20,Electronics,Electronic Games,UPI,2020-11-21,Illinois,Peoria,2020-11,Jessica Jones,CID-10509,PID-10509,LID-10509,DID-10509,2020-11,2020,11,4
OID-10510,3409,1605,20,Electronics,Electronic Games,UPI,2024-10-01,Florida,Miami,2024-10,Renee Gomez,CID-10510,PID-10510,LID-10510,DID-10510,2024-10,2024,10,4
OID-10511,3409,1605,20,Electronics,Electronic Games,UPI,2024-07-01,Texas,Houston,2024-07,Connie Olson,CID-10511,PID-10511,LID-10511,DID-10511,2024-07,2024,7,3
OID-10512,9751,2459,13,Office Supplies,Pens,COD,2020-11-23,New York,Buffalo,2020-11,Christian Jones,CID-10512,PID-10512,LID-10512,DID-10512,2020-11,2020,11,4
OID-10513,6385,2656,11,Electronics,Printers,Credit Card,2023-03-18,Florida,Orlando,2023-03,Matthew Kelley,CID-10513,PID-10513,LID-10513,DID-10513,2023-03,2023,3,1
OID-10514,6385,2656,11,Electronics,Printers,Credit Card,2022-10-19,Florida,Tampa,2022-10,Candace Martinez,CID-10514,PID-10514,LID-10514,DID-10514,2022-10,2022,10,4
OID-10515,6355,1335,15,Electronics,Electronic Games,Debit Card,2023-08-31,Texas,Austin,2023-08,Jacob Mann,CID-10515,PID-10515,LID-10515,DID-10515,2023-08,2023,8,3
OID-10516,6355,1335,15,Electronics,Electronic Games,Debit Card,2021-06-06,Texas,Austin,2021-06,Keith Reese,CID-10516,PID-10516,LID-10516,DID-10516,2021-06,2021,6,2
OID-10517,7377,320,15,Electronics,Printers,Debit Card,2022-12-21,Texas,Austin,2022-12,Aaron Jones,CID-10517,PID-10517,LID-10517,DID-10517,2022-12,2022,12,4
OID-10518,2054,371,12,Office Supplies,Markers,EMI,2022-12-21,Texas,Austin,2022-12,Aaron Jones,CID-10518,PID-10518,LID-10518,DID-10518,2022-12,2022,12,4
OID-10519,7497,319,18,Furniture,Chairs,COD,2024-02-12,Illinois,Peoria,2024-02,Christopher Brooks,CID-10519,PID-10519,LID-10519,DID-10519,2024-02,2024,2,1
OID-10520,2565,983,20,Electronics,Electronic Games,Debit Card,2022-12-05,Florida,Miami,2022-12,Charles Moore,CID-10520,PID-10520,LID-10520,DID-10520,2022-12,2022,12,4
OID-10521,5024,1544,19,Office Supplies,Pens,COD,2022-12-05,Florida,Miami,2022-12,Charles Moore,CID-10521,PID-10521,LID-10521,DID-10521,2022-12,2022,12,4
OID-10522,8243,1346,15,Office Supplies,Binders,Debit Card,2021-04-04,Texas,Houston,2021-04,Manuel Walls,CID-10522,PID-10522,LID-10522,DID-10522,2021-04,2021,4,2
OID-10523,7792,1403,13,Office Supplies,Paper,UPI,2021-02-12,Illinois,Peoria,2021-02,Darren Moore,CID-10523,PID-10523,LID-10523,DID-10523,2021-02,2021,2,1
OID-10524,7792,1403,13,Office Supplies,Paper,UPI,2022-12-27,New York,Rochester,2022-12,Stephanie Thomas,CID-10524,PID-10524,LID-10524,DID-10524,2022-12,2022,12,4
OID-10525,7792,1403,13,Office Supplies,Paper,UPI,2024-01-19,California,San Diego,2024-01,Kristy Hernandez,CID-10525,PID-10525,LID-10525,DID-10525,2024-01,2024,1,1
OID-10526,2346,388,14,Furniture,Chairs,Debit Card,2021-02-12,Illinois,Peoria,2021-02,Darren Moore,CID-10526,PID-10526,LID-10526,DID-10526,2021-02,2021,2,1
OID-10527,2346,388,14,Furniture,Chairs,Debit Card,2022-12-27,New York,Rochester,2022-12,Stephanie Thomas,CID-10527,PID-10527,LID-10527,DID-10527,2022-12,2022,12,4
OID-10528,2346,388,14,Furniture,Chairs,Debit Card,2024-01-19,California,San Diego,2024-01,Kristy Hernandez,CID-10528,PID-10528,LID-10528,DID-10528,2024-01,2024,1,1
OID-10529,7346,1043,10,Furniture,Sofas,Credit Card,2022-12-25,Ohio,Columbus,2022-12,Randy Johnson,CID-10529,PID-10529,LID-10529,DID-10529,2022-12,2022,12,4
OID-10530,9770,4132,7,Electronics,Electronic Games,UPI,2022-12-25,Ohio,Columbus,2022-12,Randy Johnson,CID-10530,PID-10530,LID-10530,DID-10530,2022-12,2022,12,4
OID-10531,7179,683,13,Electronics,Laptops,Credit Card,2022-12-25,Ohio,Columbus,2022-12,Randy Johnson,CID-10531,PID-10531,LID-10531,DID-10531,2022-12,2022,12,4
OID-10532,5449,2389,2,Electronics,Phones,UPI,2022-10-06,Florida,Miami,2022-10,James Benitez,CID-10532,PID-10532,LID-10532,DID-10532,2022-10,2022,10,4
OID-10533,2895,104,6,Furniture,Chairs,COD,2020-04-27,New York,Buffalo,2020-04,Donald York,CID-10533,PID-10533,LID-10533,DID-10533,2020-04,2020,4,2
OID-10534,2895,104,6,Furniture,Chairs,COD,2024-05-13,Texas,Houston,2024-05,Tiffany Parker,CID-10534,PID-10534,LID-10534,DID-10534,2024-05,2024,5,2
OID-10535,697,116,1,Furniture,Chairs,UPI,2020-04-27,New York,Buffalo,2020-04,Donald York,CID-10535,PID-10535,LID-10535,DID-10535,2020-04,2020,4,2
OID-10536,697,116,1,Furniture,Chairs,UPI,2024-05-13,Texas,Houston,2024-05,Tiffany Parker,CID-10536,PID-10536,LID-10536,DID-10536,2024-05,2024,5,2
OID-10537,6145,1414,4,Furniture,Chairs,COD,2020-10-23,California,Los Angeles,2020-10,Melissa Mcknight,CID-10537,PID-10537,LID-10537,DID-10537,2020-10,2020,10,4
OID-10538,2504,440,18,Electronics,Printers,UPI,2020-10-23,California,Los Angeles,2020-10,Melissa Mcknight,CID-10538,PID-10538,LID-10538,DID-10538,2020-10,2020,10,4
OID-10539,3124,138,16,Electronics,Phones,Debit Card,2020-10-23,California,Los Angeles,2020-10,Melissa Mcknight,CID-10539,PID-10539,LID-10539,DID-10539,2020-10,2020,10,4
OID-10540,6934,1226,1,Electronics,Electronic Games,Debit Card,2021-06-11,Ohio,Cincinnati,2021-06,Mr. Jack Mercado,CID-10540,PID-10540,LID-10540,DID-10540,2021-06,2021,6,2
OID-10541,6934,1226,1,Electronics,Electronic Games,Debit Card,2021-09-08,New York,Rochester,2021-09,Christian Jones,CID-10541,PID-10541,LID-10541,DID-10541,2021-09,2021,9,3
OID-10542,4202,1171,3,Office Supplies,Markers,COD,2022-11-23,Illinois,Peoria,2022-11,Rachel Fisher,CID-10542,PID-10542,LID-10542,DID-10542,2022-11,2022,11,4
OID-10543,4202,1171,3,Office Supplies,Markers,COD,2022-10-31,New York,Rochester,2022-10,Donald Moore,CID-10543,PID-10543,LID-10543,DID-10543,2022-10,2022,10,4
OID-10544,4202,1171,3,Office Supplies,Markers,COD,2023-11-06,Florida,Tampa,2023-11,William Wu,CID-10544,PID-10544,LID-10544,DID-10544,2023-11,2023,11,4
OID-10545,4202,1171,3,Office Supplies,Markers,COD,2023-11-12,Texas,Houston,2023-11,Jesus Zuniga,CID-10545,PID-10545,LID-10545,DID-10545,2023-11,2023,11,4
OID-10546,2239,828,1,Electronics,Printers,UPI,2023-06-26,California,Los Angeles,2023-06,Michael Gallegos,CID-10546,PID-10546,LID-10546,DID-10546,2023-06,2023,6,2
OID-10547,2239,828,1,Electronics,Printers,UPI,2023-09-30,Illinois,Chicago,2023-09,Robert Daniels,CID-10547,PID-10547,LID-10547,DID-10547,2023-09,2023,9,3
OID-10548,2450,1002,4,Electronics,Phones,Debit Card,2023-06-26,California,Los Angeles,2023-06,Michael Gallegos,CID-10548,PID-10548,LID-10548,DID-10548,2023-06,2023,6,2
OID-10549,2450,1002,4,Electronics,Phones,Debit Card,2023-09-30,Illinois,Chicago,2023-09,Robert Daniels,CID-10549,PID-10549,LID-10549,DID-10549,2023-09,2023,9,3
OID-10550,9827,4208,13,Furniture,Chairs,Debit Card,2020-09-12,New York,New York City,2020-09,Jill Jones,CID-10550,PID-10550,LID-10550,DID-10550,2020-09,2020,9,3
OID-10551,8077,240,15,Furniture,Sofas,Credit Card,2020-09-12,New York,New York City,2020-09,Jill Jones,CID-10551,PID-10551,LID-10551,DID-10551,2020-09,2020,9,3
OID-10552,5152,2045,14,Electronics,Phones,UPI,2020-11-27,Illinois,Springfield,2020-11,Elizabeth Miller,CID-10552,PID-10552,LID-10552,DID-10552,2020-11,2020,11,4
OID-10553,5152,2045,14,Electronics,Phones,UPI,2022-08-25,California,Los Angeles,2022-08,Sabrina Clark,CID-10553,PID-10553,LID-10553,DID-10553,2022-08,2022,8,3
OID-10554,5152,2045,14,Electronics,Phones,UPI,2023-08-23,Illinois,Chicago,2023-08,Larry Casey,CID-10554,PID-10554,LID-10554,DID-10554,2023-08,2023,8,3
OID-10555,5152,2045,14,Electronics,Phones,UPI,2023-10-11,New York,Rochester,2023-10,Daniel Burns,CID-10555,PID-10555,LID-10555,DID-10555,2023-10,2023,10,4
OID-10556,2542,190,1,Office Supplies,Markers,Credit Card,2022-04-21,Texas,Houston,2022-04,James Tanner,CID-10556,PID-10556,LID-10556,DID-10556,2022-04,2022,4,2
OID-10557,8102,1800,5,Office Supplies,Markers,UPI,2023-09-14,California,San Francisco,2023-09,Leonard Gonzalez,CID-10557,PID-10557,LID-10557,DID-10557,2023-09,2023,9,3
OID-10558,8102,1800,5,Office Supplies,Markers,UPI,2020-04-29,New York,Buffalo,2020-04,Richard Lee,CID-10558,PID-10558,LID-10558,DID-10558,2020-04,2020,4,2
OID-10559,8102,1800,5,Office Supplies,Markers,UPI,2020-12-15,Ohio,Cleveland,2020-12,Matthew Schroeder,CID-10559,PID-10559,LID-10559,DID-10559,2020-12,2020,12,4
OID-10560,3234,1274,10,Furniture,Tables,EMI,2023-09-14,California,San Francisco,2023-09,Leonard Gonzalez,CID-10560,PID-10560,LID-10560,DID-10560,2023-09,2023,9,3
OID-10561,3234,1274,10,Furniture,Tables,EMI,2020-04-29,New York,Buffalo,2020-04,Richard Lee,CID-10561,PID-10561,LID-10561,DID-10561,2020-04,2020,4,2
OID-10562,3234,1274,10,Furniture,Tables,EMI,2020-12-15,Ohio,Cleveland,2020-12,Matthew Schroeder,CID-10562,PID-10562,LID-10562,DID-10562,2020-12,2020,12,4
OID-10563,6200,2321,18,Furniture,Tables,Credit Card,2024-07-11,California,Los Angeles,2024-07,Marcus Flores,CID-10563,PID-10563,LID-10563,DID-10563,2024-07,2024,7,3
OID-10564,6200,2321,18,Furniture,Tables,Credit Card,2024-09-21,Florida,Miami,2024-09,Tonya Long,CID-10564,PID-10564,LID-10564,DID-10564,2024-09,2024,9,3
OID-10565,4470,413,13,Electronics,Laptops,UPI,2025-02-02,California,Los Angeles,2025-02,Michael Chambers,CID-10565,PID-10565,LID-10565,DID-10565,2025-02,2025,2,1
OID-10566,916,362,7,Office Supplies,Pens,UPI,2022-10-21,Illinois,Springfield,2022-10,Kaylee Glover,CID-10566,PID-10566,LID-10566,DID-10566,2022-10,2022,10,4
OID-10567,916,362,7,Office Supplies,Pens,UPI,2020-10-21,California,San Francisco,2020-10,Pamela Patterson,CID-10567,PID-10567,LID-10567,DID-10567,2020-10,2020,10,4
OID-10568,1165,302,20,Furniture,Sofas,UPI,2022-10-21,Illinois,Springfield,2022-10,Kaylee Glover,CID-10568,PID-10568,LID-10568,DID-10568,2022-10,2022,10,4
OID-10569,1165,302,20,Furniture,Sofas,UPI,2020-10-21,California,San Francisco,2020-10,Pamela Patterson,CID-10569,PID-10569,LID-10569,DID-10569,2020-10,2020,10,4
OID-10570,7846,677,12,Furniture,Chairs,UPI,2022-10-21,Illinois,Springfield,2022-10,Kaylee Glover,CID-10570,PID-10570,LID-10570,DID-10570,2022-10,2022,10,4
OID-10571,7846,677,12,Furniture,Chairs,UPI,2020-10-21,California,San Francisco,2020-10,Pamela Patterson,CID-10571,PID-10571,LID-10571,DID-10571,2020-10,2020,10,4
OID-10572,3022,384,1,Office Supplies,Pens,Credit Card,2022-01-11,Texas,Austin,2022-01,Ronald Mckinney,CID-10572,PID-10572,LID-10572,DID-10572,2022-01,2022,1,1
OID-10573,3022,384,1,Office Supplies,Pens,Credit Card,2021-02-17,Illinois,Chicago,2021-02,James Hart,CID-10573,PID-10573,LID-10573,DID-10573,2021-02,2021,2,1
OID-10574,5266,1111,13,Electronics,Electronic Games,Debit Card,2022-01-11,Texas,Austin,2022-01,Ronald Mckinney,CID-10574,PID-10574,LID-10574,DID-10574,2022-01,2022,1,1
OID-10575,5266,1111,13,Electronics,Electronic Games,Debit Card,2021-02-17,Illinois,Chicago,2021-02,James Hart,CID-10575,PID-10575,LID-10575,DID-10575,2021-02,2021,2,1
OID-10576,4853,1764,9,Office Supplies,Pens,Debit Card,2021-11-06,Florida,Orlando,2021-11,Rhonda Harris,CID-10576,PID-10576,LID-10576,DID-10576,2021-11,2021,11,4
OID-10577,4853,1764,9,Office Supplies,Pens,Debit Card,2022-08-30,Texas,Houston,2022-08,Randy Fisher,CID-10577,PID-10577,LID-10577,DID-10577,2022-08,2022,8,3
OID-10578,9832,1270,1,Office Supplies,Pens,COD,2022-10-07,California,San Francisco,2022-10,James Hernandez,CID-10578,PID-10578,LID-10578,DID-10578,2022-10,2022,10,4
OID-10579,796,153,15,Office Supplies,Pens,Credit Card,2022-10-07,California,San Francisco,2022-10,James Hernandez,CID-10579,PID-10579,LID-10579,DID-10579,2022-10,2022,10,4
OID-10580,883,127,7,Furniture,Chairs,COD,2023-06-04,California,San Francisco,2023-06,Brenda Murphy,CID-10580,PID-10580,LID-10580,DID-10580,2023-06,2023,6,2
OID-10581,4539,1155,8,Furniture,Bookcases,Debit Card,2023-06-04,California,San Francisco,2023-06,Brenda Murphy,CID-10581,PID-10581,LID-10581,DID-10581,2023-06,2023,6,2
OID-10582,9659,2226,16,Office Supplies,Binders,Debit Card,2023-06-04,California,San Francisco,2023-06,Brenda Murphy,CID-10582,PID-10582,LID-10582,DID-10582,2023-06,2023,6,2
OID-10583,9562,325,2,Electronics,Printers,Debit Card,2022-05-13,California,San Diego,2022-05,Andrew Kirby,CID-10583,PID-10583,LID-10583,DID-10583,2022-05,2022,5,2
OID-10584,4688,1841,3,Electronics,Laptops,Credit Card,2023-01-23,California,San Francisco,2023-01,Justin Thomas,CID-10584,PID-10584,LID-10584,DID-10584,2023-01,2023,1,1
OID-10585,4688,1841,3,Electronics,Laptops,Credit Card,2021-07-25,California,San Diego,2021-07,Jillian Johnson MD,CID-10585,PID-10585,LID-10585,DID-10585,2021-07,2021,7,3
OID-10586,7900,482,4,Electronics,Phones,COD,2025-03-08,Ohio,Columbus,2025-03,William Martin,CID-10586,PID-10586,LID-10586,DID-10586,2025-03,2025,3,1
OID-10587,6967,3257,17,Furniture,Bookcases,COD,2022-12-25,Ohio,Cincinnati,2022-12,Mark Dixon,CID-10587,PID-10587,LID-10587,DID-10587,2022-12,2022,12,4
